artifact,done
org.quiltmc.quilted-fabric-api:fabric-item-groups-v0,true
org.quiltmc.quilted-fabric-api:fabric-key-binding-api-v1,true
org.quiltmc.quilted-fabric-api:fabric-keybindings-v0,true
org.quiltmc.quilted-fabric-api:fabric-lifecycle-events-v1,true
org.quiltmc.quilted-fabric-api:fabric-loot-api-v2,true
org.quiltmc.quilted-fabric-api:fabric-loot-tables-v1,true
org.quiltmc.quilted-fabric-api:fabric-mining-level-api-v1,true
org.quiltmc.quilted-fabric-api:fabric-models-v0,true
org.quiltmc.quilted-fabric-api:fabric-networking-api-v1,true
org.quiltmc.quilted-fabric-api:fabric-networking-v0,true
org.quiltmc.quilted-fabric-api:fabric-object-builder-api-v1,true
org.quiltmc.quilted-fabric-api:fabric-particles-v1,true
org.quiltmc.quilted-fabric-api:fabric-registry-sync-v0,true
org.quiltmc.quilted-fabric-api:fabric-renderer-api-v1,true
org.quiltmc.quilted-fabric-api:fabric-renderer-indigo,true
org.quiltmc.quilted-fabric-api:fabric-renderer-registries-v1,true
org.quiltmc.quilted-fabric-api:fabric-rendering-data-attachment-v1,true
org.quiltmc.quilted-fabric-api:fabric-rendering-fluids-v1,true
org.quiltmc.quilted-fabric-api:fabric-rendering-v0,true
org.quiltmc.quilted-fabric-api:fabric-rendering-v1,true
org.quiltmc.quilted-fabric-api:fabric-resource-conditions-api-v1,true
org.quiltmc.quilted-fabric-api:fabric-resource-loader-v0,true
org.quiltmc.quilted-fabric-api:fabric-screen-api-v1,true
org.quiltmc.quilted-fabric-api:fabric-screen-handler-api-v1,true
org.quiltmc.quilted-fabric-api:fabric-textures-v0,true
org.quiltmc.quilted-fabric-api:fabric-transfer-api-v1,true
org.quiltmc.quilted-fabric-api:fabric-transitive-access-wideners-v1,true
ping.foundation:orchestrate,true
com.codingapi:tx-client,true
com.github.AliabbasMerchant:java-multicodec,true
com.github.GeyserMC:packetlib,true
com.github.PolideaInternal:ColorPicker,true
com.github.komputing.khex:extensions-jvm,true
com.github.steveice10:packetlib,true
com.google.api.client:google-api-client-repackaged-com-google-common-base,true
com.github.komputing.kethereum:keccak_shortcut,true
com.github.komputing.kethereum:types,true
com.github.komputing.khash:sha256-jvm,true
com.github.Steveice10:MCProtocolLib,true
braintree-android:core,true
braintree-android:data-collector,true
cn.com.sansec.key:sansec,true
com.hazelcast:spring-data-hazelcast,true
com.github.near:borshj,true
ping.foundation.device:device-id,true
com.fastasyncworldedit:FAWE-Core,true
com.github.GeyserMC:mcprotocollib,true
com.github.steveice10:MCProtocolLib,true
com.portableehr:qlassified,true
com.paytabs:visakernel,true
com.intellectualsites:Pipeline,true
com.perfma.xlab:xpocket-jline,true
com.polonium:polonium-core,true
com.sematext.hbase.ds:hbase-ds,true
com.parisesoftware:archetypes-quantity,true
com.paritytrading.philadelphia:philadelphia-cboe-fx,true
com.paritytrading.philadelphia:philadelphia-client,true
com.paremus.ui:com.paremus.ui.rest,true
com.pastdev.httpcomponents:configuration,true
com.patrykandpatryk.vico:compose-m2,true
com.parisesoftware:queue,true
com.patrykandpatryk.vico:compose-m3,true
com.paritytrading.philadelphia:philadelphia-iex,true
com.paritytrading.philadelphia:philadelphia-ftx,true
com.payneteasy.socket-nio:client,true
com.panayotis:libtholoura,true
com.paritytrading.parity:parity-util,true
com.parisesoftware:excite-commandline,true
com.parisesoftware:excite-app,true
com.pastdev.liferay:com.pastdev.liferay.scripting-service,true
com.paritytrading.philadelphia:philadelphia-fixt11,true
com.pastdev.httpcomponents:server,true
com.paritytrading.parity:parity-net,true
com.patrykandpatryk.vico:compose,true
com.paritytrading.parity:parity-match,true
com.payneteasy.superfly:superfly-client-web-security,true
com.palominolabs.salesforce:api-core,true
com.partnet:seauto-driver-manager,true
com.paritytrading.parity:parity-system,true
com.partnet:seauto-junit,true
com.partnet:seauto-jbehave,true
com.pastdev.liferay:com.pastdev.liferay.scripting-api,true
com.panosen.plugins:panosen-generation-maven-plugin,true
com.paritytrading.parity:parity-book,true
com.paremus.ui:com.paremus.ui.rest.config,true
com.paritytrading.nassau:nassau-core,true
com.paritytrading.juncture:juncture-hotspot,true
com.payneteasy.superfly:superfly-integration-test,true
com.paremus.dosgi:com.paremus.dosgi.net.promise.v1,true
com.panforge.demeter:demeter-http-client,true
com.panayotis.lalein:core,true
com.parisesoftware:archetypes-party,true
com.paremus.dosgi:com.paremus.dosgi.net,true
com.paritytrading.philadelphia:philadelphia-fix50,true
com.paulhammant.servirtium:servirtium-undertow,true
com.paritytrading.philadelphia:philadelphia-fix41,true
com.paritytrading.philadelphia:philadelphia-fix40,true
com.paritytrading.philadelphia:philadelphia-fix43,true
com.paritytrading.philadelphia:philadelphia-fix42,true
com.paritytrading.philadelphia:philadelphia-fix44,true
com.panayotis.lalein:lalein-yaml,true
com.panayotis.lalein:info,true
com.paritytrading.parity:parity-top,true
com.pavelvlasov:pvcommons-db,true
com.partnet:seauto-cucumber,true
com.parisesoftware:archetypes-core,true
com.paperstack:cryptids,true
com.paremus.dosgi:com.paremus.dosgi.topology.simple,true
com.pastdev.httpcomponents:server-test-jetty,true
com.pallycon:widevine,true
com.panosen:super-version,true
com.paritytrading.nassau:nassau-binaryfile-perf-test,true
com.paulhammant:servirtium-jetty,true
com.paulhammant:servirtium-core,true
com.panosen:sample-maven-plugin,true
com.paremus.core:parent,true
com.panforge.demeter:demeter-service,true
com.paremus.dosgi:com.paremus.dosgi.discovery.cluster,true
com.payneteasy.superfly:superfly-jira-integration,true
com.panayotis.lalein:yaml,true
com.parisesoftware:excite-core,true
com.pastdev.httpcomponents:proxy-reverse,true
com.paulhammant:servirtium-undertow,true
com.parisesoftware:queue-example,true
com.paylisher:paylisher-android,true
com.parisesoftware:archetypes-user,true
com.paritytrading.parity:parity-client,true
com.parisesoftware:commons-http-dto,true
com.paremus.core:com.paremus.cert,true
com.paritytrading.parity:parity-reporter,true
com.pastdev.httpcomponents:server-tomcat,true
com.payneteasy.grpc-long-polling:grpc-long-polling-client,true
com.panosen.plugins:sample-maven-plugin,true
com.paritytrading.parity:parity-ticker,true
com.paulhammant:decdnorator,true
com.palominolabs.salesforce:apex-api-binding,true
com.palominolabs.salesforce:partner-api-binding,true
com.pavelvlasov:jsel-db,true
com.payneteasy.superfly:superfly-httpclient-ssl,true
com.pavlovmedia.oss.jaxrs:com.pavlovmedia.oss.jaxrs.publisher,true
com.pastdev.httpcomponents:httpclient,true
com.paylisher:paylisher-sdk-android,true
com.payneteasy.socket-nio:integration-test,true
com.parisesoftware:archetypes-person,true
com.paritytrading.juncture:juncture-cboe-fx,true
com.paycomet.androidRestSDK:android-bankstore,true
com.paritytrading.nassau:nassau-soupbintcp-perf-test,true
com.paritytrading.philadelphia:philadelphia-perf-test,true
com.panayotis.lalein:map,true
com.paydock:mobile-sdk,true
com.paremus.ui:parent,true
com.panforge.demeter:demeter-enterprise-manager,true
com.payneteasy.grpc-long-polling:integration-testing,true
com.parmet:mysql2h2-converter,true
com.parisesoftware:spring-bean-factory-core,true
com.pastdev.httpcomponents:server-jetty,true
com.paritytrading.philadelphia:philadelphia-fix50sp1,true
com.paritytrading.philadelphia:philadelphia-fix50sp2,true
com.paritytrading.philadelphia:philadelphia-gdax,true
com.paritytrading.philadelphia:philadelphia,true
com.parisesoftware:commons-concat-core,true
com.paritytrading.nassau:nassau-soupbintcp-gateway,true
com.paritytrading.philadelphia:philadelphia-core,true
com.paritytrading.philadelphia:philadelphia-coinbase,true
com.paritytrading.parity:parity-fix,true
com.panforge.demeter:demeter-server,true
com.paremus.cluster:com.paremus.cluster.api,true
com.paremus.gossip:com.paremus.gossip.netty,true
com.pavlovmedia.oss.jaxrs:com.pavlovmedia.oss.jaxrs.webconsole,true
com.panayotis.jupidator:digester,true
com.payneteasy.http-server:http-server-impl,true
com.paremus.ui:com.paremus.ui.rest.fake,true
com.parasoft.jtest:jtest,true
com.palcyon:services.user,true
com.panayotis.jupidator:creator,true
com.palominolabs.salesforce:rest-api-connector,true
com.paulhammant.servirtium:servirtium-jetty,true
com.palcyon:services.common,true
com.palominolabs.salesforce:soap-api-connector,true
com.paritytrading.philadelphia:philadelphia-acceptor,true
com.paritytrading.nassau:nassau,true
com.panayotis:xray,true
com.palcyon:services,true
com.panayotis:jupidator,true
com.panforge.demeter:demeter-core,true
com.paritytrading.nassau:nassau-binaryfile-recorder,true
com.payneteasy.http-server:http-server-api,true
com.paremus.cluster:parent,true
com.pastdev.httpcomponents:server-test,true
com.partnet:seauto-core,true
com.paremus.ui:com.paremus.ui.metaconfig,true
com.panayotis.lalein:json,true
com.parmet:mysql2h2-parser,true
com.palominolabs.salesforce:metadata-api-binding,true
com.paremus.core:com.paremus.license,true
com.paritytrading.philadelphia:philadelphia-initiator,true
com.paritytrading.philadelphia:philadelphia-generate,true
com.paritytrading.parity:parity-file,true
com.paremus.ui:com.paremus.ui.rest.app,true
com.paremus.ui:com.paremus.ui.client,true
com.paremus.dosgi:com.paremus.dosgi.topology.common,true
com.pavelvlasov:jsel,true
com.paritytrading.philadelphia:philadelphia-fixlatest,true
com.paremus.ui:_index,true
com.paritytrading.philadelphia:philadelphia-hotspot,true
com.paremus.core:com.paremus.netty.tls,true
com.paremus.ui:com.paremus.ui.rest.test,true
com.payneteasy.grpc-long-polling:grpc-long-polling-server,true
com.parisesoftware:archetypes-money,true
com.payneteasy.grpc-long-polling:grpc-long-polling-common,true
com.panayotis:xray-awt,true
com.paremus.dosgi:com.paremus.dosgi.api,true
com.panforge.demeter:demeter-enterprise-server,true
com.payneteasy.http-server:http-server-integration-test,true
com.panayotis.lalein:lalein-json,true
com.panayotis:lalein,true
com.panayotis:xray-io,true
com.paritytrading.parity:parity-match-perf-test,true
com.paritytrading.parity:parity-top-perf-test,true
com.panayotis.lalein:properties,true
com.pastdev.httpcomponents:server-test-tomcat,true
com.pastdev.httpcomponents:httpclient-tunnel,true
com.parisesoftware:commons-http-response,true
com.pavelvlasov:pvcommons,true
com.paremus.build:bundle-testing-dependencies,true
com.paremus.dosgi:parent,true
${project.groupId}:com.paremus.license,true
com.palantir.baseline-error-prone:baseline-error-prone-root,true
com.palantir.baseline:gradle-baseline,true
com.palantir.cassandra:cassandra-manager,true
com.palantir.config.crypto:encrypted-config-value-root,true
com.palantir.conjure.java.api:conjure-java-runtime-api,true
com.estimote:mustard,true
com.estimote:proximity-sdk,true
com.palantir.conjure.java.runtime:conjure-java-runtime,true
com.palantir.conjure.java:palantir-conjure-java,true
com.palantir.conjure:conjure-root,true
com.palantir.deadlines:deadlines-java-root,true
com.palantir.delegate.processors:delegate-processors-root,true
com.palantir.dialogue:dialogue,true
com.palantir.docker.proxy:docker-proxy-rule,true
com.palantir.gradle.conjure:gradle-conjure-root,true
com.palantir.gradle.failure-reports:gradle-failure-reports-root,true
com.palantir.gradle.guide:gradle-guide-root,true
com.palantir.gradle.incremental-configuration-cache:gradle-incremental-configuration-cache-root,true
com.palantir.gradle.jdks:gradle-jdks-root,true
com.palantir.gradle.jdkslatest:gradle-jdks-latest-root,true
com.palantir.gradle.plugintesting:gradle-plugin-testing-root,true
com.palantir.gradle.utils:gradle-utils,true
com.palantir.guava-compatibility-agent:palantir-guava-compatibility-agent,true
com.palantir.hadoop-crypto2:hadoop-crypto-root,true
com.palantir.javaformat:palantir-java-format-parent,true
com.palantir.metricschema:metric-schema-root,true
com.palantir.remoting3:tracing,true
com.palantir.safe-logging:safe-logging-root,true
com.palantir.sls-packaging:sls-packaging,true
com.palantir.suppressible-error-prone:suppressible-error-prone-root,true
com.palantir.tokens:auth-tokens-root,true
com.palantir.tracing:tracing-java,true
com.palantir.tritium:tritium,true
com.palantir.witchcraft.java.logging:witchcraft-java-logging-root,true
dev.emi:trinkets,true
dev.onyxstudios.cardinal-components-api:cardinal-components-base,true
dev.onyxstudios.cardinal-components-api:cardinal-components-entity,true
com.github.paylisher:paylisher-sdk-android,true
com.palantir.goethe:goethe-root,true
com.palantir.gradle.abi-checker:gradle-transitive-abi-checker-root,true
com.palantir.gradle.externalpublish:gradle-external-publish-plugin,true
com.palantir.common:streams-root,true
com.palantir.nylon:nylon,true
com.palantir.portaltest.docker.proxy:docker-proxy-rule,true
com.palantir.sls.versions:sls-version-java,true
com.palantir.foundry-athena:foundry-athena-api-dialogue,true
com.palantir.foundry-athena:foundry-athena-query-federation-connector-root,true
com.palantir.gradle.better-exec:better-exec-root,true
com.palantir.gradle.idea-configuration:gradle-idea-configuration-root,true
com.palantir.gradle.idea-language-injector:gradle-idea-language-injector-root,true
com.palantir.human-readable-types:human-readable-types-root,true
com.palantir.javapoet:javapoet-root,true
com.palantir.witchcraft.api:witchcraft-api,true
com.palomamobile.android.sdk:android-sdk-auth-library,true
com.palomamobile.android.sdk:android-sdk-core-library,true
com.palomamobile.android.sdk:android-sdk-user-library,true
com.palantir.portaltest.jakartapackagealignment:jakarta-package-alignment-root,true
com.palantir.gradle.auto-parallelizable:auto-parallelizable-root,true
com.palantir.proxy.processor:proxy-processor-root,true
com.palantir.refreshable:refreshable-root,true
com.palantir.safethreadlocalrandom:safe-thread-local-random-root,true
com.palantir.gradle.gradleideaconfiguration:gradle-idea-configuration-root,true
com.palantir.jakartapackagealignment:jakarta-package-alignment-root,true
com.palantir.remoting1:tracing,true
com.palantir.ts:typescript-service-generator,true
com.palomamobile.android.sdk:android-sdk-media-library,true
google:ortools-linux-x86-64,true
org.codehaus.jackson:jackson-core,true
org.codehaus.jackson:jackson-databind,true
com.palantir.jvm.diagnostics:jvm-diagnostics-root,true
com.palominolabs.salesforce:test-logging-config,true
com.palominolabs.salesforce:test-util,true
com.palantir.syntactic-paths:syntactic-paths-root,true
com.palantir.syntactic-paths:syntatic-paths,true
com.pavlosgi:freecli-testkit_2.11,true
com.pavlosgi:freecli-testkit_2.12,true
com.arthurivanets.adapster:adapster,true
com.github.PayDock:android-core-networking,true
com.payclip.sdk:common,true
com.payclip.sdk:network,true
com.payclip.sdk:payment,true
com.payclip.sdk:storage,true
com.payclip.sdk:terminal,true
com.payclip.sdk:authentication-core,true
com.payclip.sdk:authentication-ui,true
com.payclip.sdk:common-ui,true
com.payclip.sdk:dspread,true
com.palantir.atlasdb:atlasdb,true
org.github.ngbinh.scalastyle:gradle-scalastyle-plugin_2.11,true
com.oracle.oci.sdk:oci-java-sdk-objectstorage-parent,true
com.outegret:support-redis,true
com.oracle.oci.sdk:oci-java-sdk-dataconnectivity,true
com.ovea.tajin.framework:tajin-framework-pom,true
com.oregor.staticfy:staticfy-core-detail,true
com.outegret:scene-shopping-cart,true
com.oracle.oci.sdk:oci-java-sdk-examples,true
com.oracle.oci.sdk:oci-java-sdk-shaded,true
com.outegret:scene-wx-provider,true
com.orientechnologies:orientdb-spatial,true
com.oregor.ddd4j:ddd4j-api,true
com.outegret:support-security,true
com.outegret:scene-coupon,true
com.outegret:scene-collage,true
com.outegret:scene-store,true
com.oracle.oci.sdk:oci-java-sdk-other-examples,true
com.outegret:support-web,true
com.ozangunalp:quarkus-kafka-server,true
com.outegret:support-model,true
com.orange.ouds.android:ouds-theme-contract,true
com.outegret:scene-wx-user,true
com.ovea:ovea-i18n,true
com.oracle.ozark.test:parent,true
com.oraen.box:oraen-box-loader,true
com.outegret:scene-order,true
com.ovea:ovea-cors,true
com.oregor.trinity4j:trinity4j-domain,true
com.orientechnologies:orientdb-security,true
com.orientechnologies:orientdb-test-commons,true
com.outegret:scene-goods,true
com.ovea:tajin-util,true
com.orgecc.klib:klib-db,true
com.ovea.tajin.framework:tajin-framework,true
com.ovea:ovea-mongodb-contrib,true
com.orientechnologies.samples:spring-boot-orientdb-shiro,true
com.outegret:support-tools,true
com.oregor.ddd4j:ddd4j-commons,true
com.ovea.tajin.framework:tajin-i18n,true
com.owlike:genson-scala,true
com.outegret:support-mybatis,true
com.orange.cepheus:cepheus-cep,true
com.ozangunalp:kafka-server,true
